toko,nama_barang,review_text,rating,clean_text,has_kualitas_produk,has_harga,has_pengiriman,has_pelayanan,has_performa,has_packaging,sentiment_kualitas_produk,sentiment_harga,sentiment_pengiriman,sentiment_pelayanan,sentiment_performa,sentiment_packaging,text_length,word_count
samsung-official-store,Samsung Galaxy Tab S10 FE Wifi [8/128] - | Tablet AI | Galaxy AI | Layar besar,"Alhamdulillah paketnya sudah sampai dan berfungsi dengan baik, terima kasih..",5,alhamdulillah paketnya sudah sampai dan berfungsi dengan baik terima kasih,0,0,0,1,0,0,0,0,0,1,0,0,74,10
samsung-official-store,"Samsung Galaxy Buds3 - [Silver, White], Bluetooth Earbuds, Adaptive Noise Control, Hi-Fi Sound, Dual AMP","Best quality, best sound, best design, best look. All the best 🙌🏻",5,best quality best sound best design best look all the best,0,0,0,0,0,0,0,0,0,0,0,0,58,11
samsung-official-store,[ Baim Wong ] Samsung Galaxy A06 4/64GB,Bagus bgt ori,5,bagus banget ori,1,0,0,0,1,0,1,0,0,0,1,0,16,3
samsung-official-store,Samsung Galaxy A06 4/128GB,sangat puas dengan kualitas dan kelengkapannya,5,sangat puas dengan kualitas dan kelengkapannya,1,0,0,0,0,0,1,0,0,0,0,0,46,6
samsung-official-store,[ Baim Wong ] Samsung Galaxy A06 4/64GB,Sampai dengan aman barang nya pun jg amna,5,sampai dengan aman barang nya pun jg amna,0,0,0,0,0,1,0,0,0,0,0,1,41,8
samsung-official-store,Samsung Galaxy A16 5G 8/256GB,Barang datang masih segel belum di coba semoga bermanfaat terima kasih seler,4,barang datang masih segel belum di coba semoga bermanfaat terima kasih seler,0,0,0,0,0,0,0,0,0,0,0,0,76,12
samsung-official-store,Samsung Galaxy A36 5G [8/256] [Upgrade dari 8/128 GB] | Galaxy AI | Snapdragon 6 | 45W Super Fast Charge,"Produk 100% 
Sellernya amanah
Kejernihan lensa: Good
Kualitas pengerjaan: Baik
Performa sistem: Sangat baik",5,produk sellernya amanah kejernihan lensa good kualitas pengerjaan baik performa sistem sangat baik,1,0,0,1,0,1,1,0,0,1,0,1,98,13
samsung-official-store,Samsung Galaxy A16 LTE 8/256GB,"mantap sesuai deskripsi👍
sudah 4 kali beli d toko ini",5,bagus sesuai deskripsi sudah kali beli d toko ini,1,0,0,0,1,0,1,0,0,0,1,0,49,9
samsung-official-store,Samsung Galaxy Tab A9 4/64GB,Terima kasih samsul,5,terima kasih samsul,0,0,0,0,0,0,0,0,0,0,0,0,19,3
samsung-official-store,Samsung Galaxy A16 LTE 8/128GB,ok barangnya .tp agak lama kirimnya,5,bagus barangnya tapi agak lambat kirimnya,1,0,1,1,1,0,1,0,-1,-1,0,0,41,6
samsung-official-store,[ Baim Wong ] Samsung Galaxy A06 4/64GB,Mudah mudahan baguus ya kk..,5,mudah mudahan baguus ya kk,0,0,0,0,0,0,0,0,0,0,0,0,26,5
samsung-official-store,[ Baim Wong ] Samsung Galaxy A06 4/64GB,Bagus,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
samsung-official-store,"Samsung Galaxy Buds3 - [Silver, White], Bluetooth Earbuds, Adaptive Noise Control, Hi-Fi Sound, Dual AMP","Pertama pake setelah full charged, cuma pake sebelah kiri mulai dari jam 06:22, dengerin lagu aja non stop, sampe ada notifikasi lowbatt suara beep gitu dapet notifikasin...",5,pertama pake setelah full charged cuma pake sebelah kiri mulai dari jam dengerin lagu aja non stop sampe ada notifikasi lowbatt suara beep gitu dapet notifikasin,0,0,0,0,1,0,0,0,0,0,-1,0,161,26
samsung-official-store,[ Baim Wong ] Samsung Galaxy A16 5G 8/256GB,Bagus,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
samsung-official-store,Samsung Galaxy A16 5G 8/256GB,sampai dengan selamat makasih toko nya dan pak kurir nya josss,5,sampai dengan selamat makasih toko nya dan pak kurir nya josss,0,0,1,0,0,0,0,0,-1,0,0,0,62,11
samsung-official-store,[ Baim Wong ] Samsung Galaxy A06 4/64GB,Mantaaapppp...oke kali,5,mantaaapppp bagus kali,1,0,0,0,1,0,1,0,0,0,1,0,22,3
samsung-official-store,[ Putra Siregar ] Samsung Galaxy A16 5G 8/256GB,"Barang sesuai pesanan ,pengiriman lumayan lama,harga bersahabat ,kurir ramah",4,barang sesuai pesanan pengiriman lumayan lambat harga bersahabat kurir ramah,0,0,1,1,1,0,0,0,-1,0,-1,0,76,10
samsung-official-store,"Samsung Galaxy S24 FE [8/128] - [Blue, Graphite, Gray] Smartphone AI, AI Phone, Handphone AI, Kamera 50MP, Layar besar, RAM besar, Baterai tahan lama","Barang bagus berfungsi dengan baik., pengiriman lumayan cepat dan tepat alamat..",5,barang bagus berfungsi dengan baik pengiriman lumayan cepat dan tepat alamat,1,0,1,1,1,0,1,0,1,1,1,0,76,11
samsung-official-store,Samsung Galaxy A56 5G [12/256] - Galaxy AI | Smartphone AI | 50MP OIS HDR Camera | 45W Super Fast Charge AI Publish on,eSIM Paket Data tidak bisa digunakan krn sudah ada yg pakai.,3,esim paket data tidak bisa digunakan karena sudah ada yg pakai,0,0,0,1,0,0,0,0,0,-1,0,0,62,11
samsung-official-store,Samsung Galaxy Fit3 - Smartwatch,"baranf sesuai bagus, barang original mantap",5,baranf sesuai bagus barang original bagus,1,0,0,0,1,0,1,0,0,0,1,0,41,6
samsung-official-store,"Samsung Galaxy Buds3 - [Silver, White], Bluetooth Earbuds, Adaptive Noise Control, Hi-Fi Sound, Dual AMP","Kualitas produk bagus, tanpa ada cacat sedikitipun. Kurangnya pengiriman lama banget sampai 2 minggu saya menunggu, tapi saya paham karena itu kesalahan ekspedisi",5,kualitas produk bagus tanpa ada cacat sedikitipun kurangnya pengiriman lambat banget sampai minggu saya menunggu tapi saya paham karena itu kesalahan ekspedisi,1,0,1,1,1,0,1,0,-1,-1,0,0,159,22
samsung-official-store,[ Baim Wong ] Samsung Galaxy A06 4/64GB,"Semuanya bagus sihh tapi di life di bilang ram nya 8/6 eh yang datang ram 2 ,,,,",4,semuanya bagus sihh tapi di life di bilang ram nya eh yang datang ram,1,0,0,0,1,0,1,0,0,0,1,0,69,14
samsung-official-store,Samsung Galaxy A56 5G [12/256] - Galaxy AI | Smartphone AI | 50MP OIS HDR Camera | 45W Super Fast Charge AI Publish on,"cepat sampai, paling aman, barang original , masih segel. terimakasih",5,cepat sampai paling aman barang original masih segel terimakasih,1,0,1,0,1,1,1,0,1,0,1,1,64,9
samsung-official-store,Samsung Galaxy A16 5G 8/256GB,"Fast respon seller...barang okey sesuai descrip..mulus masih disegel..dapat free charger..
mantappp/...",5,cepat responsif seller barang okey sesuai descrip mulus masih disegel dapat free charger mantappp,1,0,1,1,1,0,1,0,1,1,1,0,97,14
samsung-official-store,Samsung Galaxy A06 6/128GB - | Baterai 6.000 mAh | 25W Fast Charging,Barang sudah diterima,5,barang sudah diterima,0,0,0,0,0,0,0,0,0,0,0,0,21,3
samsung-official-store,Samsung Galaxy A26 5G [8/256] - Galaxy AI | Smartphone AI | Baterai 5000mAh,"barang sesuai dengan deskripsi, sayang ngga dapat charger",4,barang sesuai dengan deskripsi sayang ngga dapat charger,0,0,0,0,0,0,0,0,0,0,0,0,56,8
samsung-official-store,Samsung Galaxy S24 5G 8/256GB,mantap pengiriman cepat asli bangget,5,bagus pengiriman cepat asli bangget,1,0,1,0,1,0,1,0,1,0,1,0,35,5
samsung-official-store,Samsung Galaxy A06 4/128GB,"barang sesuai, packing berlapis",5,barang sesuai packing berlapis,0,0,0,0,0,0,0,0,0,0,0,0,30,4
samsung-official-store,Samsung Galaxy Fit3 - Smartwatch,"Bagus, snagat berguna buat itung steps dan kalo olahraga. Bisa buat media controller sama buat camera remote. Kecil tapi banyak fungsi 👍🏻 Bisa ganti2 strap juga, tingga...",5,bagus snagat berguna buat itung steps dan kalo olahraga bisa buat media controller sama buat camera remote kecil tapi banyak fungsi bisa ganti strap juga tingga,1,0,0,0,1,0,1,0,0,0,1,0,160,26
samsung-official-store,Samsung Galaxy S24 5G 8/256GB,barangnya bagus sampai ditujuan dengan aman tapi untuk pengirimannya agak lama overall tokonya official dan ada garansi resmi😽,5,barangnya bagus sampai ditujuan dengan aman tapi untuk pengirimannya agak lambat overall tokonya official dan ada garansi resmi,1,0,1,1,1,1,1,0,-1,-1,0,1,127,18
samsung-official-store,Samsung Galaxy A16 LTE 8/256GB,"Barang segel waktu sampai dan ada garansi resminya
Barang lancar dan pengiriman cepat sehari sampai",5,barang segel waktu sampai dan ada garansi resminya barang lancar dan pengiriman cepat sehari sampai,0,0,1,0,1,0,0,0,1,0,1,0,99,15
samsung-official-store,Samsung Galaxy A06 4/128GB,masih segel.,5,masih segel,0,0,0,0,0,0,0,0,0,0,0,0,11,2
samsung-official-store,Samsung Galaxy A16 LTE 8/256GB,"bagus, hanya lama tidak dikirim-kirim",4,bagus hanya lambat tidak dikirim kirim,1,0,1,1,1,0,1,0,-1,-1,0,0,38,6
samsung-official-store,Samsung Galaxy A06 4/128GB,"Barang original, masih dalam segel dan pengiriman aman",5,barang original masih dalam segel dan pengiriman aman,1,0,0,0,0,1,1,0,0,0,0,1,53,8
samsung-official-store,Samsung Galaxy Tab A9 Wifi 4/64GB - Graphite,"Kereen packingan sangat rapi & aman
Kurir jg bagus dalam memperlakukan barang 
Cepat terkirim
Barang aman segel semuanya utuh
Barang bagus",5,kereen packingan sangat rapi aman kurir jg bagus dalam memperlakukan barang cepat terkirim barang aman segel semuanya utuh barang bagus,1,0,1,0,1,1,1,0,1,0,1,1,135,20
samsung-official-store,[ Baim Wong ] Samsung Galaxy A06 4/64GB,Sudah sampai mogah awet,5,sudah sampai mogah awet,0,0,0,0,0,0,0,0,0,0,0,0,23,4
samsung-official-store,[ Baim Wong ] Samsung Galaxy A06 4/64GB,mantap Joss amanah barang sesuai kiriman tepat waktu josss,5,bagus joss amanah barang sesuai kiriman tepat waktu josss,1,0,1,0,1,1,1,0,1,0,1,1,57,9
samsung-official-store,Samsung Galaxy A06 6/128GB - | Baterai 6.000 mAh | 25W Fast Charging,"barang tersegel rapi. berfungsi dengan normal, tidak ada kecacatan fisik, secara fungsi optimal",5,barang tersegel rapi berfungsi dengan normal tidak ada kecacatan fisik secara fungsi optimal,1,0,0,1,0,1,-1,0,0,-1,0,1,92,13
samsung-official-store,"Samsung Galaxy Watch7 [40mm] - [Green, Cream], Smartwatch AI, Prosesor 3nm, Sleep Apnea Monitoring, Dual GPS",asli ori cuy gg gimang,5,asli ori cuy gg gimang,1,0,0,0,0,0,1,0,0,0,0,0,22,5
samsung-official-store,Samsung Galaxy Tab A9 4/64GB,"Pengirimannya cepat coy, barang original, packing mantab punya, terseal dengan bagus... recommended lah untuk belanja dimari",5,pengirimannya cepat coy barang original packing mantab punya terseal dengan bagus rekomendasi lah untuk belanja dimari,1,0,1,0,1,0,1,0,1,0,1,0,118,16
samsung-official-store,"Samsung Galaxy S24 FE [8/256] - [Blue, Graphite, Gray] Smartphone AI, AI Phone, Handphone AI, Kamera 50MP, Layar besar, RAM besar, Baterai tahan lama",ori samsung....terdaftar resmi,5,ori samsung terdaftar resmi,0,0,0,0,0,0,0,0,0,0,0,0,27,4
samsung-official-store,[ Putra Siregar ] Samsung Galaxy A06 4/64GB,"bagus, pesan kemarin hari ini langsung sampai, terimakasih Samsung",5,bagus pesan kemarin hari ini langsung sampai terimakasih samsung,1,0,0,0,1,0,1,0,0,0,1,0,64,9
samsung-official-store,Samsung Galaxy A06 4/64GB,barang nya bagus masih di segel dan pengiriman pun cepat sampai nya,5,barang nya bagus masih di segel dan pengiriman pun cepat sampai nya,1,0,1,0,1,0,1,0,1,0,1,0,67,12
samsung-official-store,"Samsung Galaxy A16 Kids Edition PAW Patrol [8/256] - [Color] | Parental Control | Termasuk Galaxy Smart Tag2, PAW Patrol Merchandise, Travel Adapter 25W, Clear Case","barang sampai dengan selamat tanpa cacat, packaging rapi, pengantaran cepat
barang sesuai dengan yang ada di deskripsi",5,barang sampai dengan selamat tanpa cacat packaging rapi pengantaran cepat barang sesuai dengan yang ada di deskripsi,1,0,1,0,1,1,-1,0,0,0,1,1,116,17
samsung-official-store,[ Putra Siregar ] Samsung Galaxy A06 4/64GB,Mendarat dengan sempurna 👍,5,mendarat dengan sempurna,0,0,0,0,0,0,0,0,0,0,0,0,24,3
samsung-official-store,Samsung Galaxy A06 6/128GB - | Baterai 6.000 mAh | 25W Fast Charging,"Allhamdulilh BRG nya dah sampai,,sesuai dngn yg di gmbar terimakasih",5,allhamdulilh brg nya dah sampai sesuai dngn yg di gmbar terimakasih,0,0,0,0,0,0,0,0,0,0,0,0,67,11
samsung-official-store,Samsung Galaxy Fit3 - Smartwatch,Mantap pokoknya sesuai pesanan,5,bagus pokoknya sesuai pesanan,1,0,0,0,1,0,1,0,0,0,1,0,29,4
samsung-official-store,Samsung Galaxy A56 5G [12/256] - Galaxy AI | Smartphone AI | 50MP OIS HDR Camera | 45W Super Fast Charge AI Publish on,Barang telah diterima dalam kondisi baik. Apresiasi utk packing yg rapi. Belum sempat dicoba.,5,barang telah diterima dalam kondisi baik apresiasi utk packing yg rapi belum sempat dicoba,0,0,0,1,0,1,0,0,0,1,0,1,90,14
samsung-official-store,[ Nabilfitrah ] Samsung Galaxy A56 5G [8/256] [Upgrade dari 8/128 GB] - Galaxy AI | Smartphone AI | 50MP OIS HDR Camera | 45W Super Fast Charge,"Keterangan di deskripsi nya Ram 12gb, kirain beneran dper Ram 12, ternyata 8gb
sayang bgt gak di kasih Kepala Charger , padahal yg lain diulasan pada dikasih, tapi gue ka...",3,keterangan di deskripsi nya ram gb kirain beneran dper ram ternyata gb sayang banget tidak di kasih kepala charger padahal yg lain diulasan pada dikasih tapi gue ka,0,0,0,1,0,0,0,0,0,-1,0,0,164,28
samsung-official-store,[ Baim Wong ] Samsung Galaxy A06 4/64GB,Semoga awet,4,semoga awet,0,0,0,0,0,0,0,0,0,0,0,0,11,2
samsung-official-store,[ Baim Wong ] Samsung Galaxy A06 4/64GB,Barang bagus sesuai deskripsi,5,barang bagus sesuai deskripsi,1,0,0,0,1,0,1,0,0,0,1,0,29,4
samsung-official-store,Samsung Galaxy A06 4/64GB,"Paket diterima dengan selamat, walaupun sempat terpending karena hari libur tapi pengiriman cepat, packing aman dan rapih, terima kasih 👍",5,paket diterima dengan selamat walaupun sempat terpending karena hari libur tapi pengiriman cepat packing aman dan rapih terima kasih,0,0,1,0,1,1,0,0,0,0,1,1,132,19
samsung-official-store,[ Baim Wong ] Samsung Galaxy A06 4/64GB,"terpercaya, first time beli hp online pengirimannya ckup lama pdhl standar. tp its oke ini ori✨",5,terpercaya first time beli hp online pengirimannya ckup lambat pdhl standar tapi its bagus ini ori,1,0,1,1,1,0,1,0,-1,-1,0,0,98,16
samsung-official-store,[ Baim Wong ] Samsung Galaxy A06 4/64GB,"Assalamualaikum Warahmatullahi Wabarakatuh 

Ini barang dah nyampe tapi tidak masuk Internet",3,assalamualaikum warahmatullahi wabarakatuh ini barang dah nyampe tapi tidak masuk internet,0,0,0,1,0,0,0,0,0,-1,0,0,90,11
samsung-official-store,"Samsung Galaxy S24 FE [8/128] - [Blue, Graphite, Gray] Smartphone AI, AI Phone, Handphone AI, Kamera 50MP, Layar besar, RAM besar, Baterai tahan lama",Barang sesuai iklan dan spek. Segel rapat. Samsung hanya beli di Official Shop.,5,barang sesuai iklan dan spek segel rapat samsung hanya beli di official shop,0,0,0,0,0,0,0,0,0,0,0,0,76,13
samsung-official-store,[ Baim Wong ] Samsung Galaxy A16 5G 8/256GB,Bagus keren oke,5,bagus keren bagus,1,0,0,0,1,0,1,0,0,0,1,0,17,3
samsung-official-store,Samsung Microwave [23 L] - MS23K3515AS/SE,Barang mulus bagus,5,barang mulus bagus,1,0,0,0,1,0,1,0,0,0,1,0,18,3
samsung-official-store,Samsung Galaxy A06 4/128GB,"mendarat aman
cuma agak lama dipengiriman itua aja
yg lain ok",5,mendarat aman cuma agak lambat dipengiriman itua aja yg lain bagus,1,0,1,1,1,1,1,0,-1,-1,0,1,66,11
samsung-official-store,"Samsung Galaxy Buds3 - [Silver, White], Bluetooth Earbuds, Adaptive Noise Control, Hi-Fi Sound, Dual AMP","Packing pengiriman yang sesuai standar, barang sampai dengan kondisi utuh dan terjaga di kalimantan, dengan estimasi 5 hari pengiriman.",5,packing pengiriman yang sesuai standar barang sampai dengan kondisi utuh dan terjaga di kalimantan dengan estimasi hari pengiriman,0,0,0,0,0,0,0,0,0,0,0,0,130,18
samsung-official-store,[ Baim Wong ] Samsung Galaxy A06 4/64GB,Mantap,5,bagus,1,0,0,0,1,0,1,0,0,0,1,0,5,1
samsung-official-store,"Samsung 43"" Crystal UHD 4K DU7000 4K Smart TV - UA43DU7000KXXD",Alhamdulillah semua aman,5,alhamdulillah semua aman,0,0,0,0,0,1,0,0,0,0,0,1,24,3
samsung-official-store,Samsung Galaxy A16 LTE 8/128GB,"Barang ok n segel n garansi aman, semoga awet, cukup puas dengan discountnya",5,barang bagus n segel n garansi aman semoga awet cukup puas dengan discountnya,1,0,0,0,1,1,1,0,0,0,1,1,77,13
samsung-official-store,Samsung Galaxy A16 LTE 8/128GB,"Barang pesanan sudah sampai lebih cepat, sudah di terima dan barang pesanan sudah sesuai dengan pesanan dengan kualitas barang bagus banget dan datang lebih cepat, tingka...",5,barang pesanan sudah sampai lebih cepat sudah di terima dan barang pesanan sudah sesuai dengan pesanan dengan kualitas barang bagus banget dan datang lebih cepat tingka,1,0,1,0,1,0,1,0,1,0,1,0,168,26
samsung-official-store,Samsung Galaxy A16 5G 8/256GB,"barang asli sesuai deskripsi, sudah tiba dengan aman",5,barang asli sesuai deskripsi sudah tiba dengan aman,1,0,0,0,0,1,1,0,0,0,0,1,51,8
samsung-official-store,Samsung Galaxy Tab A9 4/64GB,"Samsung galaxy tab A9/64 GB sudah sampai.
Terima kasih barang ORI dan semoga awet",5,samsung galaxy tab a gb sudah sampai terima kasih barang ori dan semoga awet,0,0,0,0,0,0,0,0,0,0,0,0,76,14
samsung-official-store,Samsung Mesin Cuci WA80 Top Load Wobble Technology 8kg - WA80H4200SW/SE,Barang bagus keren dan selalu puas dgn brand ini. Trimakasih ya,5,barang bagus keren dan selalu puas dgn brand ini trimakasih ya,1,0,0,0,1,0,1,0,0,0,1,0,62,11
samsung-official-store,Samsung Galaxy A36 5G [8/256] [Upgrade dari 8/128 GB] | Galaxy AI | Snapdragon 6 | 45W Super Fast Charge,Great,5,great,0,0,0,0,0,0,0,0,0,0,0,0,5,1
samsung-official-store,Samsung Galaxy A06 4/64GB,"Di posternya tertulis Youtube Permium Free 2 Bulan, tapi tidak dibertahu cara redeemnya, sudah chat ke admin gak dibalas.

Unitnya oke.",4,di posternya tertulis youtube permium free bulan tapi tidak dibertahu cara redeemnya sudah chat ke admin tidak dibalas unitnya bagus,1,0,0,1,1,0,1,0,0,-1,1,0,132,20
samsung-official-store,Samsung Galaxy A06 4/64GB,Puas,5,puas,0,0,0,0,0,0,0,0,0,0,0,0,4,1
samsung-official-store,"Samsung Galaxy Watch7 [40mm] - [Green, Cream], Smartwatch AI, Prosesor 3nm, Sleep Apnea Monitoring, Dual GPS","Frame silver, strap cream. cocok untuk tangan kecil",5,frame silver strap cream cocok untuk tangan kecil,0,0,0,0,0,0,0,0,0,0,0,0,49,8
samsung-official-store,"Samsung Galaxy Watch7 [40mm] - [Green, Cream], Smartwatch AI, Prosesor 3nm, Sleep Apnea Monitoring, Dual GPS","barang sudah diterima dalam kondisi baik,terimakasih",5,barang sudah diterima dalam kondisi baik terimakasih,0,0,0,1,0,0,0,0,0,1,0,0,52,7
samsung-official-store,[ Baim Wong ] Samsung Galaxy A06 4/64GB,Barangnya sudah smpai dgn selamat.Dipacking dgn sangat bagus dan aman. Harga lbh murah Dr pasaran,5,barangnya sudah smpai dgn selamat dipacking dgn sangat bagus dan aman harga lbh murah dr pasaran,1,1,1,0,1,1,1,1,-1,0,1,1,96,16
samsung-official-store,Samsung Galaxy A16 LTE 8/256GB,lama sampainya tapi barang memuaskan,5,lambat sampainya tapi barang memuaskan,0,0,1,1,1,0,0,0,-1,-1,-1,0,38,5
samsung-official-store,[ Baim Wong ] Samsung Galaxy A16 5G 8/256GB,Bagus banget,5,bagus banget,1,0,0,0,1,0,1,0,0,0,1,0,12,2
samsung-official-store,Samsung Galaxy Fit3 - Smartwatch,"berfungsi dengan baik, fitur dan spesifikasi sesuai dengan deskripsi",5,berfungsi dengan baik fitur dan spesifikasi sesuai dengan deskripsi,0,0,0,1,0,0,0,0,0,1,0,0,67,9
samsung-official-store,[ Baim Wong ] Samsung Galaxy A06 4/64GB,Sangat puas dan ori,5,sangat puas dan ori,0,0,0,0,0,0,0,0,0,0,0,0,19,4
samsung-official-store,Samsung Galaxy A56 5G [12/256] - Galaxy AI | Smartphone AI | 50MP OIS HDR Camera | 45W Super Fast Charge AI Publish on,"Sempat ragu pesan lewat online, tapi package sampai dengan aman, packing rapih. Kondisi box HP dalam keadaan baik, HP semua berfungsi dengan baik.",5,sempat ragu pesan lewat online tapi package sampai dengan aman packing rapih kondisi box hp dalam keadaan baik hp semua berfungsi dengan baik,0,0,0,1,0,1,0,0,0,1,0,1,141,23
samsung-official-store,[ Baim Wong ] Samsung Galaxy A06 4/64GB,"Makasih bang baim, cucuku senang sekali dan langsung dioperasionalkan🙏🏻",5,makasih bang baim cucuku senang sekali dan langsung dioperasionalkan,0,0,0,0,0,0,0,0,0,0,0,0,68,9
samsung-official-store,"Samsung 43"" FHD F6000 TV | HDR | OTS Lite | One UI Tizen | UA43F6000FKXXD",Barang bagus,5,barang bagus,1,0,0,0,1,0,1,0,0,0,1,0,12,2
samsung-official-store,Samsung Galaxy Tab A9+ 8/128GB,Tokonya amanah. Tab A9 Plus nya mendarat dengan aman di Sulawesi Tengah. Kurir mantap👍,5,tokonya amanah tab a plus nya mendarat dengan aman di sulawesi tengah kurir bagus,1,0,0,0,1,1,1,0,0,0,1,1,81,14
samsung-official-store,[ Baim Wong ] Samsung Galaxy A06 4/64GB,Pekingan rapi pengiriman cpt,5,pekingan rapi pengiriman cepat,0,0,1,0,1,1,0,0,1,0,1,1,30,4
samsung-official-store,[ Baim Wong ] Samsung Galaxy A06 4/64GB,Barang sesuai dengan iklan,5,barang sesuai dengan iklan,0,0,0,0,0,0,0,0,0,0,0,0,26,4
samsung-official-store,[ Baim Wong ] Samsung Galaxy A06 4/64GB,"mantp
hpnya bagus
pengiriman cepat",5,mantp hpnya bagus pengiriman cepat,1,0,1,0,1,0,1,0,1,0,1,0,34,5
samsung-official-store,Samsung Soundbar HW-T420 2.1 Ch dengan Powerful Subwoofer,Mantap banget suaranya,5,bagus banget suaranya,1,0,0,0,1,0,1,0,0,0,1,0,21,3
samsung-official-store,Samsung Galaxy A06 5G [6//128] | Prosesor Dimensity 6300 | Baterai 5.000 mAh | 25W Fast Charging,"Sesuai pesanan
Sudah 2 kali pesan disini alhamdulillah amanah
Semoga sukses terus",5,sesuai pesanan sudah kali pesan disini alhamdulillah amanah semoga sukses terus,0,0,0,0,0,1,0,0,0,0,0,1,79,11
samsung-official-store,Samsung Galaxy Tab A9 Wifi 4/64GB - Graphite,"ini pembeliann tablet ke 5 saya. dan sangat memuaskan,makasih seller",5,ini pembeliann tablet ke saya dan sangat memuaskan makasih seller,0,0,0,0,0,0,0,0,0,0,0,0,65,10
samsung-official-store,"Samsung Galaxy Buds3 - [Silver, White], Bluetooth Earbuds, Adaptive Noise Control, Hi-Fi Sound, Dual AMP","packing aman dan rapi, proses cepat.",5,packing aman dan rapi proses cepat,0,0,1,0,1,1,0,0,1,0,1,1,34,6
samsung-official-store,[ Baim Wong ] Samsung Galaxy A16 5G 8/256GB,sayang bgt charger nya gamasuk,3,sayang banget charger nya gamasuk,0,0,0,0,0,0,0,0,0,0,0,0,33,5
